Gene ARP4 Amikacin Amp Antimycin Ascididemin_Nat_prod BZA CCCP CPZ Cap Cephalexin Cerulenin Clofazimine Clotrimazole DCCD DIPED DNP DTNB DTT Deferoxamine Dipyridyl EMB Econazole Eta GSNO GSNO_CFZ GSNO_CPZ GSNO_KCN GSNO_menadione H2O2 INH KCN Levo Min_med__succinate_ Mtm NRP_1 NaN3 Nam Nigericin Novobiocin Oflox PA_1 PA_21 PA824 PZA Palmitate Procept_6776 Procept_6778 Rif Rifp Rox SM Succinate TLM TRC TRZ Tet UV Valinomycin Verapamil ZnSO4 menadione mercaptoethanol methoxatin
Rv2274c -0.657741097 1.997684544 -0.243913277 -0.118935331 -0.655650157 -0.223363974 -0.614300864 0.009906688 1.675881585 0.155668614 0.468198702 -1.367739572 -0.095905435 -0.847533223 0.072646869 -0.752382266 0.120364047 -0.700819212 0.306429397 -0.006169329 -0.000575626 -0.143678919 0.45115402 0.192844603 -1.559809935 -0.353314503 -1.221041677 0.139667189 0.222958662 0.730569555 -0.765957367 0.08451584 -0.438697509 0.327809172 1.549415578 0.007348257 -0.516028729 0.495457153 -1.454220422 0.234161452 -0.505742852 -0.361327789 -0.875083695 -0.441378769 0.170512434 -1.271700904 -0.101138648 0.116347382 0.276446204 2.259364512 0.920776054 0.361391035 -0.302808562 -0.936391915 -0.286484281 2.8932725 0.574980568 1.481488794 -0.47783382 0 -0.36938889 -0.033098937 0.214906357
Rv2275 -0.890837759 0.152655733 1.067803548 0.231179118 -0.546299344 0.152948568 -1.825876383 -1.195138649 1.516798544 0.210769151 0.746204636 -1.487914509 0.216048832 -0.889679704 0.997649295 -1.307116418 0.805585822 -1.573064194 0.786915407 0.195037112 0.263759889 -0.33117625 0.515931263 0.814936461 -1.364419302 -1.083731633 -1.966185191 -0.062954138 0.226080521 -0.48538951 -1.185902062 0.628622321 -0.565531378 0.790326669 0.233346608 -0.109737074 0.0807455 0.923811883 -0.423831985 1.018876166 -0.055325459 0.103316535 -2.103446247 0.200691607 0.318913404 -1.146510372 -0.020432333 0.119821217 0.429980528 1.605188409 0.555926658 1.062780964 0.475044963 -0.270330169 -1.564683573 0.113211223 0.232952278 0.492318809 0.474017895 1.50449468 -0.36959242 0.954123221 0.805531558
Rv2276 -0.842072525 -0.717424063 0.379991931 0.688426436 -0.028965016 0.402103201 -1.674181148 -0.486234276 -0.595295847 0.525606632 0.159981995 -1.349716948 0.498589856 -2.767570502 0.402008129 -1.684248979 0.887807735 -1.081677286 0.640431508 0.378287698 0.301351043 -0.129940138 -0.023424928 0.979286825 -0.386665211 -0.833639602 -0.625445226 0.445567596 0.631561666 -0.045887239 -1.646272982 0.914895773 -1.252372202 0.63123387 -0.138399423 0.200375847 0.557583521 0.361039026 -0.568119112 0.845905096 1.185015269 1.151943771 -2.021943105 0.527467582 0.688340569 -1.05908238 -0.08952008 -0.363395498 -0.239580653 -1.117868538 0.455535794 0.946212136 0.323564525 -1.13077265 -2.366270392 -2.612643024 0.525999385 0.135335053 0.410517751 1.694600154 0.269323273 1.163230086 0.964412657
Rv2277c -0.778204235 0 0 -0.337815458 0 -0.319814889 0.598240625 0.083048129 0 3.249622121 -0.089211626 1.456732695 -0.199472493 2.00913213 0.423334696 -0.158762888 0.485508647 -0.639714791 0.776966634 1.355213431 0.155072111 0.162662686 0 -0.602967057 0 0.196396343 -0.994379612 -0.441642863 0.110702543 0 -0.109589195 0 0.372489488 -0.247950678 -0.286895956 0 -0.47890966 -0.930257292 1.051633884 0 0.202686909 0.552065394 1.161663428 -0.603532392 -0.126901179 0 1.630797541 -0.11972526 0 0 0 0.284840499 0 -0.008885436 0.182247761 0 -0.64599333 0.589185236 1.305399677 0 -0.044169717 0.677015785 -0.699298104
Rv2278 -1.92480811 -0.942419128 0.103473904 0.779133144 1.897994706 -0.028192104 -0.72808961 -0.883661144 0.134389322 -0.10523529 1.047805171 0.335422532 0.003209617 -1.068213132 0.433864998 0.280837259 0.015383523 -0.436114226 0.345863807 0 0.13786221 0.104504065 0 0.192409704 -0.492470301 -1.115401 0.406180323 -0.144632073 -0.156707851 0 0.401641661 0 -1.754108662 -0.162613285 -0.644429709 1.090875385 0.072561208 -0.096355399 -0.590634603 2.133568479 -0.322206784 -1.144324817 0.249042854 0.547536385 0.389406096 1.587488105 0.914205435 -0.823464881 -0.491683149 0.961086041 -0.330300701 1.082471742 0.377364471 -0.421673131 -0.865547772 0 -0.092064925 1.370673165 -0.272923053 0.090334311 -0.291233781 0.59231637 0.039617646
Rv2279 -0.981401873 -0.727712407 0.871331954 -0.065646052 -0.449918455 -0.860376793 -0.40730454 -0.092343033 0.438223761 -0.349963309 -0.286303635 0.247678424 0.694743357 -0.738451643 0.551105836 1.446753182 0.713380718 -0.332513366 0.223599849 -0.431480965 -0.184261458 1.097197129 -0.207219212 0.727467712 -0.666020631 -0.75256407 0.380890959 -0.679109653 1.058030769 -0.309634012 0.959561318 -0.409730995 1.127315905 -0.218675222 0.405610574 0.049905991 -0.696581048 0.694262999 0.338155935 -0.220002556 -0.210240925 0.771800261 0.315218204 -0.521924046 0.90379985 -0.74760331 -0.191087806 -0.390630129 -0.018771571 -0.006035021 -0.23064776 0.876740782 -0.118879148 -0.142936512 -0.551674812 -0.08964736 -0.408813791 2.412881889 0.296502236 1.32396028 -0.542611249 0.301566467 0.730374188
Rv2280 -1.300162452 -0.963734437 -0.592521597 -0.322203797 -1.018808458 1.913360843 0.946426735 -0.720766875 -0.552203466 -0.27434118 -0.329500418 -0.644813995 0.108801884 0.573335513 -0.317260706 0.96833436 -0.169100266 1.215217506 -0.35639946 -0.723490881 -0.4678709 0.378717886 0.31539248 -0.490760761 -0.681429527 -1.186363455 1.109831011 0.071229757 0.038791018 0.06425581 0.436454519 -1.111352675 -1.531794108 -0.087975054 -0.149712926 1.333075689 1.542394406 0.445683469 -1.094503421 -1.424115861 0.298491275 -0.013742418 -0.044108573 1.730522832 -0.327499564 0.617452439 -0.026737907 -1.025240076 -0.713452873 -0.170919952 -0.077229002 -0.091013379 0.00720071 -0.86989747 0.286290191 -2.245940085 -0.063698004 -0.03607795 -0.585156456 0.745934045 0.140491264 -0.077010876 -0.650827173
Rv2281 -0.198010395 0.601574656 -0.498164874 -0.02476443 -0.337957375 0.164871487 1.031275274 -0.404510901 -0.042847253 -0.331019629 -0.533746601 0.215370532 0.18697094 0.962342329 0.239841821 -0.175857238 0.120675164 1.267885481 -0.690192868 0.083284352 -0.078330238 1.126361821 -0.550241582 -0.833229507 1.685986567 -0.774494278 0.57348862 -0.30645801 -0.502006452 -0.646218421 1.951330348 0.06585212 1.532260961 -1.029869242 -0.36451583 -0.852167156 0.279700072 -0.620050532 -0.329139768 -0.129266533 -0.514512801 -0.781880175 1.100555442 -0.28390427 -0.038605299 0.804232367 0.100172364 1.679968263 0.921943615 0.769503737 -0.454758142 0.148984354 0.164401945 0.366812151 -0.402372021 1.657229129 -1.402457181 1.753741138 -0.040234546 0 -1.168833468 0.780392974 -0.035217027
Rv2282c -0.720882572 0.419620911 0.278296537 0.031358361 -0.359693139 -0.139663428 -1.953090444 -0.653567155 -0.000466982 0.213821927 0.10106938 -2.75081556 -0.201012838 0.448461468 0.418669725 -1.524917867 0.088291314 -1.73299924 0.026442609 0.335091082 0.213768534 1.122137864 0.23261855 0.2333815 0 -0.645981183 -1.556518272 0.050526193 0.710273599 -0.175336204 -0.373649024 0.216882726 -1.333975744 0.375254729 0.913567711 0 -0.092280446 0.630974488 -1.59383123 -0.137890995 0.042746124 0.064319371 -1.984911386 0.243857534 -0.424808462 -1.026520218 -0.117196336 1.026849929 0.569040414 0.544344001 0.025301534 -0.606996956 -0.023798004 -0.421583262 -1.274106838 -0.858744383 0.031183904 0.912573751 0.096055568 0 0.955512164 0.900059176 0.044538934
Rv2283 1.403307232 0.003517227 0.025195589 0.303708452 -0.223180401 -0.199719538 0.746686989 0.903845948 -0.574269629 0.136884473 -0.121699769 -0.682619864 -0.219139679 1.214945022 -0.41509777 -0.206069718 0.823843785 0.641881803 0.151116493 0.421256377 -0.23574396 -0.434009273 -0.273400716 0.957849897 -1.189591914 0.587014883 0.145739262 1.992828894 -0.555049748 -0.213488358 -1.909874702 0.735722696 -0.28098505 -0.562853682 -0.779155171 0 -0.433215895 0.255125346 0.384977423 1.220844549 0.15534231 0.356908514 -0.890046768 0.105253687 0.705156221 -1.126081133 -0.584045765 0.449899972 1.58985346 -0.575331217 0.999885588 0.254468405 0.072663378 0.639755573 0.951177231 1.125552304 -0.237542195 0.421835851 1.126873025 0 1.866061856 1.660128358 0.403269738
Rv2284 -1.117924547 0.596814297 0.717190065 -0.549065305 -1.520045804 0.750893415 0.086903606 0.500571567 0.239008155 0.386644297 -0.453759382 -0.959513447 0.105340396 -1.829844914 -0.552550981 -0.139346714 -0.03061622 -0.499884689 -0.200483364 -1.438712224 -0.243017202 0.043633924 0.582631642 0.319128816 -0.618319631 0.650056797 1.078268166 0.455106528 -0.920068248 0.388091562 -0.005686787 -0.326039928 -1.121532421 -0.013190305 1.275359867 0.762348563 0.54014933 -0.5094533 -0.260664983 -0.096154885 -0.643913565 -0.469709048 0.668412701 1.118825816 0.563193776 0.316540684 -0.048113189 -2.605443375 -1.766407371 0.036097915 0.808473559 0.513742369 -0.037778133 -0.816595517 0.636427593 0.149480319 -0.212318175 -0.729825432 -0.340299184 0.709132007 0.192536533 0.498950152 -0.107793109
Rv2285 -0.292062665 -0.380168831 -0.360356149 -0.440054516 0.150527668 -0.270472095 0.434921428 1.238980879 -0.67774056 -0.601419942 -0.084297864 1.060199992 0.691750763 -1.309665497 0.664561059 -0.276015928 -0.216553396 -1.007240773 -0.397857315 0.016813229 0.446752236 1.573435453 -0.219486456 -1.328267295 -2.309161269 0.843543477 0.266503674 0.425557331 0.559622932 -0.458411381 -1.128610491 -0.283096078 0.489850975 0.071155978 -0.833917333 0.205908569 -0.152605555 -0.392684522 -0.933486501 -0.429664405 0.350600309 0.552455529 -1.113572286 -0.270264 -0.077938933 -1.029914402 -0.177057289 1.701338475 -0.123554983 -0.808273092 -0.041832816 -0.43289515 0.03933254 0.149217628 0.667777724 0.607755028 -0.217811434 -2.493546834 0.86514609 0 -0.042225652 0.529091182 -0.228818905
Rv2286c 1.790102888 -0.796114989 0.003157722 0.543068863 0.499880999 -0.459403945 1.626023924 0.243648053 0.539233376 -0.217814022 -0.295737282 -0.587335592 -0.527045772 2.061503894 -1.86302685 1.61117033 0.040138572 1.150976259 -0.214307624 -0.420457425 -0.527665589 0.058794408 -0.426101679 -0.803663864 -0.478416942 0.270423703 -0.096555282 0.702800953 1.00312867 -0.372110488 -0.726319035 -0.07523725 0.343183121 0.200348602 -0.286198688 -0.246377094 0.136260085 -0.342516218 -0.969917673 -0.166522658 0.538587743 0.552204207 -1.020159094 0.47646421 -0.402407311 -0.615958675 0.426374071 -1.167228934 0.315103101 0.327717407 -0.228403003 -0.704906176 -0.341190698 0.228295325 1.467098916 0.005925481 0.19302426 -0.090181212 0 0.088821061 0.109096149 0.015735273 -0.838964634
Rv2287 0.484027161 -1.264284085 0.673928971 1.686219176 1.904292822 -1.036211809 -0.822612466 -0.022036958 -1.244242149 0.333005002 -0.443004323 -0.080194089 -0.582091718 -0.179711194 0.680417943 -0.742654842 -0.016599006 -0.748025556 0.307205073 1.909940022 1.200960893 -0.50727017 0.806000691 -0.093813692 0.566574767 0.1578852 -0.926018587 -0.854600276 0.455137924 0.758987712 -0.429561173 0.757294917 0.135438494 0.187438568 1.040704239 -0.625829442 -0.8872835 0.036025099 0.082188143 0.336261259 0.991472316 1.007983879 -1.317261206 -0.569906779 -0.359110977 0.959201635 0.232063018 -0.21155841 -0.646021453 -2.094925141 -0.122930059 -0.138832814 0.173953066 -0.572507993 0.637376692 -2.436357658 0.225336212 -0.642239688 -0.199543017 0.187006144 -0.621356425 -0.395900523 -0.239739867
Rv2288 0.004123229 0.635340024 -0.500468915 0.646375488 0.6786951 0.159916199 -0.2258599 -0.058977714 0.477303612 0.312200867 -0.299356235 0.026300229 0.196273971 -0.152225781 -1.870794113 0.510614154 -0.393249648 -0.386336534 -0.634339697 -0.581390069 -0.874787385 0.553350656 -0.506498234 -0.06233354 -1.324011275 -0.997643454 -0.507869769 0.21657707 1.217946815 -0.311263475 -1.069811309 0.598845599 1.040303369 0.697983907 0.744644048 0.877226647 0.352850963 -0.094587574 -0.545986721 -0.20519947 0.557181264 0.777397277 0.028983697 0.302455508 1.206967097 -0.759050161 -0.235013044 -0.371183917 0.506364224 0.806136863 -0.344620328 1.248500772 -0.14492565 0.240865527 -0.941693391 0.418770215 0.341596738 -1.110207403 0.003261164 0.529868153 -0.338827129 -0.668162339 0.345767134
Rv2289 -0.336124346 -0.636272299 0.609175442 0.695343599 0.004505438 0.723837135 -1.5701937 -0.76943342 -0.341000234 0.45949505 0.189542886 -0.492858698 0.55032709 -2.722608463 0.606616081 -1.67290799 0.664415814 -1.081333658 0.749336225 0.266539481 0.099858279 0.677549082 0.629583874 1.109944596 -0.358974999 -1.63694573 -0.72531257 -0.456575913 -0.229437178 0.512774894 -1.909005812 0.497703799 1.506404306 0.603314119 -0.149956484 0.05804627 0.593629179 0.958741001 -0.413029367 0.659929264 0.557464202 0.589764603 -1.255191471 0.349298201 1.05826556 -1.266918175 0.060262304 -0.557507047 0.013607396 -0.709087612 0.179713566 1.077060847 0.688886166 -0.403375233 -1.881582332 -0.463844246 0.118217877 -2.8838951 0.442705949 1.694855466 -0.366956165 0.646213834 0.760155165
Rv2290 -1.482453508 -0.418519368 0.964887766 0.368655064 -0.294400254 0.024340131 -2.898618308 -0.429785975 1.133571775 0.41885369 0.286713818 0.755197428 1.26823718 -1.686043714 0.381403246 -1.561628414 0.866682497 -0.627753084 0.576761312 0.085548577 -0.27653672 1.034041484 -0.765788696 1.142423884 -0.500658324 -0.700914848 0.054852758 -0.314006531 -0.179057113 -0.886639327 -0.306862084 0.183503882 1.785316983 0.780883816 0.225523999 0.282443267 0.157988067 1.194519308 -1.22087378 0.001217138 0.389392939 0.282565014 -0.402225882 -0.173817048 1.250768634 -0.759379028 -0.092376349 -0.904502234 -0.197383551 0.158453244 -0.001413746 1.315661324 0.245828301 -1.037617222 -1.460827131 -0.403563675 0.26124278 -0.198320998 0.909548631 2.673067018 -0.573742868 0.433472675 0.859448683
Rv2291 -0.335604812 -0.355313827 -0.46919722 -0.135224029 -0.20753739 -0.323040117 -0.477586628 -0.285338994 0.576307159 -0.253327013 -0.55504289 -0.248452112 -0.304193774 2.080123605 -0.400354263 -0.732771243 -0.372005196 0.613699338 -0.502399733 -0.586288098 -0.467013513 0.159468485 -0.375968085 -1.017940742 -0.585414695 -0.452415696 1.622119423 -0.681950371 0.313041378 -0.451238538 4.488027296 -0.138788479 1.204339977 -0.365372187 1.73263189 0.100485648 -0.080146796 -1.541722895 -0.81565619 0.005421321 -0.111508329 -0.189383108 2.468663659 0.102396746 -0.406000414 1.315964934 0.464827694 -0.040767415 -0.458939313 0.932134004 -0.452361146 -0.483882878 -0.011302707 -0.220539751 -0.249351009 0.929260635 -0.586764727 2.473636841 -0.087436566 0 -0.675578875 -0.245414152 -0.424597382
Rv2292c 0.199801951 -0.585377879 -0.131517661 -0.060758078 0.423049476 0.454479271 0.294590912 0.122518325 -1.095068481 0.026719045 0.061093504 -0.29768646 0.072142039 0.073711431 -0.828550526 -0.21521543 0.106170497 -1.095228724 0.384258057 0.321421006 -1.07153102 0.463927182 -0.800612281 1.081924401 0 -0.46864983 -0.111367859 0.838384116 0.300653265 -0.515653892 0.782204997 0.126315363 0.977003322 0.416377525 0.75742287 0 0.619120008 0.386397541 -0.629086353 -0.700002161 -0.368891892 -0.372113174 0.940332544 0.679222787 0.255466087 -0.270746369 0.175644186 -0.812558683 0.115331236 0.476847718 0.897653603 0.117720977 -0.842853585 -0.697407528 0.665942449 -1.32239378 0.113947035 0.124957926 -0.534009341 0 0.881515709 1.047269498 0.989943436
Rv2293c -1.216283339 1.138674028 0.431503934 -0.156593511 -0.57558348 0.171533468 0.797859203 -0.672901063 0.762890754 0.333258625 0.323470164 -0.22706396 0.814292029 -1.54998417 -0.333629252 -0.329958918 0.710031037 0.03271749 -0.57743912 -0.268690914 0.089627569 0.608632108 2.146021841 -0.474682316 -0.087253428 -1.001007534 -0.160263289 -0.32903257 -0.664662723 0.353782739 0.562056419 0.07656436 -0.503565702 -0.635780174 -1.252257588 0.500794165 -0.421881508 -0.09015013 -1.308560472 1.157204417 -1.044634991 -0.572710004 2.320371315 -0.591712575 0.874839679 0.821311357 0.098583804 0.583759787 0.512958593 0.604614675 -0.143508982 0.844635246 0.482586041 0.001780548 -1.011042449 1.013582225 -1.209011005 -0.124610043 0 0 -1.357335524 -0.083376659 0.584061722
Rv2294 -0.608458906 -0.124233385 0.636080044 0.6132913 -0.339417019 -0.053232403 -1.627137023 -0.595496911 0.516530107 1.092627607 0.692786708 -1.590992147 0.052476087 -1.084639127 0.466131813 -1.307472101 0.843778685 -1.14425628 0.680511526 0.402823855 0.252428032 -0.072449688 0.763220389 0.775671207 -0.028355096 -1.030635037 -1.422159337 -0.754741041 0.471362393 0.460147746 -1.702194035 -0.065572877 -1.834091835 0.625727959 -0.64588172 -0.518064352 0.26540117 0.645155011 -1.823078234 0.007297018 0.490745329 0.546341841 -1.977953869 0.507565831 0.240896014 -0.787723335 0.144600707 0.803875851 0.43695083 -0.116019045 0.28825558 0.964618186 0.428593747 -0.440614847 -1.195089388 -0.041155803 0.332639013 -1.646126322 0.103861491 -0.638350555 -0.796655171 0.874505232 0.369936247
Rv2295 0 2.263856128 0.504689716 -0.30593248 -0.140859808 -0.805756175 0.729571129 -0.341090376 2.160649999 -0.65109074 0.024334292 0 0.019269217 0 -0.338258424 0 0.135671338 0.497952542 -0.152226685 -0.492393041 0.117042822 0.065252498 -0.080500405 0 0 0 1.17401003 0.543071367 -0.580577801 -0.398207744 0 -0.314886215 0 -0.070633784 0.628655635 0 -0.950701276 0.788479241 0 -0.226039463 -0.634839172 -0.283795153 0.558515635 -0.033062622 0.560697941 -0.27781541 -0.358315133 -0.701528436 -1.172832129 2.69285979 0.524461032 0 0.004093742 -1.121940038 0 1.506629441 0.212672623 -0.504108485 0 0 0 -0.883525296 2.022253389
Rv2296 1.871548614 0.596671587 -0.036967413 0.088908449 0.579369448 -0.317028874 1.813391767 -0.133068015 -0.242013132 -0.058746024 -0.388149438 -7.0708e-05 -0.013492725 1.566427177 -0.838817288 0.626872918 0.209425497 1.248435131 -0.644261157 0.352759084 0.090273457 -0.519095581 0.274029817 -0.568767204 0.170139749 0.716729772 -0.217569745 0.506856731 -0.149087093 -0.063836368 -0.365203646 -0.197974303 1.164121963 -1.132316231 0.445831318 0.27690051 -0.354364082 -0.035756487 -0.293862333 -0.136901037 0.501893186 0.237596543 -1.262491915 -0.312472499 -0.401004912 0.859233975 1.180868672 0.87777866 1.572401997 -0.532109141 0.046540923 -0.726346979 0.078421778 0.450318544 1.054115047 0.543351843 -1.705438758 -0.106145061 0.019199998 -0.654513438 0.711982316 0.548370796 -0.998958637
Rv2297 0 0.438889986 0.348667935 0.299106766 0.117791843 -0.075928865 1.376329569 0.174590244 -0.804054144 -0.19216955 -0.146690016 1.411639306 1.134533509 0 0.70361266 1.079771368 -0.142134344 -0.349414252 0.223392159 0.149735766 -0.239626637 -0.15761559 -0.207679673 -0.310447257 0.093173836 0.587883757 0 -0.61105059 -0.775325396 -0.642097156 0 -0.296907669 0 0.117380942 -0.432254717 -0.48122276 -0.560156485 -0.369446503 0 0.032941362 0.241525054 0.166996842 -0.479611205 0.112429646 -0.104032935 -1.227062708 -0.117893683 0.180186547 0.310390187 -0.024518148 0.124488618 1.330663338 0.366624362 0.058513487 1.574322272 -0.411398007 0.175156858 -1.38363619 -0.376871497 0.838036746 -1.26355126 -0.321209306 -0.667309995
Rv2298 1.411571456 -0.810936374 0.073498324 -0.114827896 0.095251153 0.4460942 0.439179772 -0.494335661 -1.117598728 0.556100046 -0.582896204 2.780633054 0.482830629 0 0.519308162 0.660831557 -0.502501132 -0.65010819 -0.69532162 -0.161371885 0.138668473 -0.790718422 -0.313565411 0.097059138 -0.355638929 -0.064299671 -0.538850455 -0.308297344 0.71009447 -0.537242478 1.398526305 -0.675839025 2.523784401 -0.12707623 0.142686507 -0.017477975 0.138611337 -1.09754635 0.446026328 -0.675822153 -0.282435813 0.008996594 0.059742193 -0.048299033 -2.180173152 0.113484797 0.503776528 0.050252046 -1.064900473 -0.547837821 -0.019633129 0.887973213 0.024518489 0.359603943 0.614939314 -0.756247215 0.221387319 -1.197956528 0 0 -0.377427564 -0.411807276 0.22206367
Rv2299c 0.115816383 1.584809979 0.508130258 0.447086492 -0.177946713 -0.841040306 -0.028014151 -0.410661983 2.296611383 0.402091083 0.966404857 0.947423335 -0.098957342 0.679415493 0.630676844 0.15841928 0.43208686 -1.793771012 0.801881473 0.286450016 0.355816175 0.661118877 0.563900291 0.599025835 -1.406612449 -0.299006302 -0.665072887 -0.515533356 -0.207124743 0.237823462 1.501957939 0.086700862 0.948149047 0.834958166 -0.165462741 -0.522636593 -1.210451522 1.082827062 0.918160597 0.958779198 0.505037784 0.398872927 -1.412356256 -1.015101404 1.269752889 -1.515644374 -0.250823285 -0.356831082 -0.425591042 1.667269471 0.828579939 1.096379781 0.418527535 -0.569224033 0.460865518 1.234453529 0.356007956 -0.637426461 0.03639639 1.235467979 -1.029814622 -0.078520526 0.481249008
